,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.5716670751571655,1.6525808572769165,3.6459977626800537,3.7770040035247803,2.70174241065979,5.576918125152588,11.08444881439209,27.65447998046875,18.17753028869629,41.76545333862305,155.28770446777344,36.55573272705078,26.56171226501465,23.416772842407227,17.294954299926758
1,2.7884817123413086,5.092430591583252,11.040390014648438,9.556307792663574,10.44923210144043,9.729921340942383,11.780590057373047,21.77033042907715,33.543495178222656,32.08635711669922,76.868896484375,80.38321685791016,36.66120529174805,13.012700080871582,8.606839179992676
2,2.7382450103759766,5.985762119293213,12.382227897644043,11.399458885192871,12.653882026672363,22.579748153686523,15.190594673156738,31.368751525878906,36.946598052978516,35.13930130004883,76.83872985839844,129.23619079589844,34.90005874633789,2.86572527885437,0.0
3,3.127764940261841,5.591873645782471,9.023360252380371,13.016654968261719,22.4012451171875,35.09889221191406,24.203805923461914,19.028820037841797,21.313570022583008,20.769821166992188,38.17680740356445,95.53485870361328,11.566413879394531,0.0,0.0
4,1.9772876501083374,3.4737329483032227,3.656346321105957,4.184141159057617,4.62318754196167,19.60113525390625,4.958893299102783,13.541007995605469,17.581192016601562,29.746057510375977,26.32946014404297,52.91259765625,6.487720489501953,0.0,0.0
5,2.2078559398651123,3.3376948833465576,5.832866668701172,11.591639518737793,13.660401344299316,26.270103454589844,32.14327621459961,22.096139907836914,20.14644432067871,75.9704360961914,27.457365036010742,49.6491813659668,7.383545398712158,1.4465447664260864,
6,0.0,2.4738125801086426,6.464115142822266,6.835746765136719,23.030433654785156,22.725831985473633,30.30415153503418,28.7699031829834,24.858041763305664,47.47492599487305,22.36888885498047,12.78868579864502,0.0,0.0,
7,2.7659711837768555,6.385963439941406,18.065988540649414,16.277284622192383,24.860214233398438,33.68625259399414,31.80052375793457,30.25067710876465,60.5476188659668,23.91075325012207,30.294279098510742,1.6870341300964355,0.0,0.0,0.0
8,6.181373596191406,8.079757690429688,23.881921768188477,31.558975219726562,35.343074798583984,38.022850036621094,32.128047943115234,27.07501220703125,16.107473373413086,21.301319122314453,0.0,0.0,0.0,0.0,0.0
9,16.34551429748535,23.95520782470703,30.04351043701172,32.93918991088867,35.96063995361328,33.13718032836914,32.31978988647461,52.69898986816406,13.824713706970215,0.0,0.0,0.0,0.0,0.0,0.0
10,29.57881736755371,36.76494216918945,32.483341217041016,31.634193420410156,12.792872428894043,29.13396644592285,56.49015426635742,15.036665916442871,6.040363788604736,0.0,0.0,0.0,0.0,0.0,0.0
