,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.2639161348342896,1.283984899520874,2.443791151046753,2.4448978900909424,1.8476444482803345,2.814418077468872,4.770726203918457,9.88562297821045,5.316000461578369,33.80364227294922,155.09568786621094,49.6569938659668,11.099594116210938,36.06550598144531,5.42150354385376
1,2.117431640625,3.691509246826172,6.582052707672119,5.149953842163086,4.774707794189453,3.7560606002807617,4.011276721954346,6.750528812408447,11.50157642364502,44.6287956237793,85.4775390625,89.49703216552734,58.86209487915039,2.3565046787261963,4.17148494720459
2,1.9208893775939941,3.8542287349700928,6.57744836807251,5.646419048309326,5.495500087738037,8.17335033416748,4.789347171783447,11.34421157836914,20.76722526550293,32.69384765625,70.48627471923828,162.12454223632812,78.64226531982422,0.0029235342517495155,1.1971282472267308e-11
3,2.085158586502075,3.251967430114746,4.7351603507995605,5.844240665435791,8.84786319732666,12.808077812194824,7.870128631591797,7.261974334716797,8.392876625061035,8.98842716217041,46.250091552734375,140.0873260498047,4.088476181030273,0.0,0.0
4,1.2952513694763184,1.9363993406295776,2.0076465606689453,2.2630977630615234,2.4320228099823,6.529353618621826,1.4874330759048462,3.9070703983306885,8.506905555725098,52.5518684387207,53.491275787353516,112.67266845703125,4.980691909790039,0.0,0.0
5,1.3100131750106812,1.7597970962524414,2.610767364501953,4.744429111480713,4.853400230407715,9.28928279876709,12.673928260803223,8.366060256958008,12.049811363220215,137.9001007080078,83.02667999267578,124.41596221923828,5.515530109405518,1.1613917350769043,
6,0.0,1.0278180837631226,1.8497387170791626,1.7808905839920044,6.926133632659912,6.188426971435547,12.353446960449219,18.16401481628418,21.778152465820312,96.69908905029297,85.2737808227539,9.228297233581543,5.8867403139595265e-12,0.0,
7,1.0870038270950317,1.7407759428024292,5.385336399078369,4.5195488929748535,7.05954122543335,12.919243812561035,15.278515815734863,30.4489688873291,84.874267578125,55.05110549926758,89.99954986572266,1.6881698369979858,0.0,0.0,0.0
8,1.6888498067855835,1.9960023164749146,6.7275519371032715,10.128885269165039,14.120158195495605,21.891387939453125,17.018840789794922,16.0771427154541,7.913695812225342,46.61832809448242,2.3464141740703326e-09,5.0174919774548243e-11,2.576037820556376e-11,4.269356049246831e-11,0.0
9,4.392570972442627,6.492031574249268,8.804532051086426,11.658225059509277,16.018356323242188,13.245442390441895,17.86494255065918,41.277469635009766,4.156116962432861,0.0,0.0,0.0,0.0,0.0,7.636445642500433e-11
10,8.309725761413574,11.775699615478516,11.452922821044922,10.961647033691406,4.913899898529053,9.902237892150879,39.664241790771484,3.3614962100982666,3.2937679290771484,0.0,0.0,0.0,0.0,8.620301000794584e-11,1.0316389799118042
